path,label
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger379.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger380.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger381.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger382.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger383.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger384.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger385.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger386.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger387.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger388.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger389.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger390.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger391.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger392.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger393.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger394.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger395.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger396.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger397.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger398.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger399.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger400.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger401.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger402.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger403.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger404.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger405.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger406.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger407.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger408.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger409.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger410.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger411.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger412.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger413.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger414.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger415.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger416.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger417.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger418.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger419.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger420.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger421.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger422.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger423.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger424.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger425.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger426.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger427.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger428.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger429.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger430.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger431.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger432.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger433.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger434.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger435.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\anger\anger436.wav,0
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust001.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust002.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust003.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust004.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust005.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust006.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust007.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust008.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust009.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust010.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust011.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust012.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust013.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust014.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust015.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust016.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust017.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust018.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust019.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust020.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust021.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust022.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust023.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust024.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust025.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust026.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust027.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust028.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust029.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust030.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust031.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust032.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust033.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust034.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust035.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust036.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust037.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust038.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust039.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust040.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust041.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust042.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust043.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust044.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust045.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust046.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust047.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust048.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust049.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust050.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust051.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust052.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust053.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust054.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust055.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust056.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust057.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust058.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust059.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust060.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust061.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust062.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust063.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust064.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust065.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust066.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust067.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust068.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust069.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust070.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust071.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust072.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust073.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust074.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust075.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust076.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust077.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust078.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust079.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust080.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust081.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust082.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust083.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust084.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust085.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust086.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust087.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust088.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust089.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust090.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust091.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust092.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust093.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust094.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust095.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust096.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust097.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust098.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust099.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust100.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust101.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust102.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust103.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust104.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust105.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust106.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust107.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust108.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust109.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust110.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust111.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust112.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust113.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust114.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust115.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust116.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust117.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust118.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust119.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust120.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust121.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust122.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust123.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust124.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust125.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust126.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust127.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust128.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust129.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust130.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust131.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust132.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust133.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust134.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust135.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust136.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust137.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust138.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust139.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust140.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust141.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust142.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust143.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust144.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust145.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust146.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust147.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust148.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust149.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust150.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust151.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust152.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust153.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust154.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust155.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust156.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust157.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust158.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust159.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust160.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust161.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust162.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust163.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust164.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust165.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust166.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust167.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust168.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust169.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust170.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust171.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust172.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust173.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust174.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust175.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust176.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust177.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust178.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust179.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust180.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust181.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust182.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust183.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust184.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust185.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust186.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust187.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust188.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust189.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust190.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust191.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust192.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust193.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust194.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust195.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust196.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust197.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust198.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust199.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust200.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust201.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust202.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust203.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust204.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust205.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust206.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust207.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust208.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust209.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust210.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust211.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust212.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust213.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust214.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust215.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust216.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust217.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust218.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust219.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust220.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust221.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust222.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust223.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust224.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust225.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust226.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust227.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust228.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust229.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust230.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust231.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust232.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust233.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust234.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust235.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust236.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust237.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust238.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust239.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust240.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust241.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust242.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust243.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust244.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust245.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust246.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust247.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust248.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust249.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust250.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust251.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\disgust\disgust252.wav,1
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear001.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear002.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear003.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear004.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear005.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear006.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear007.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear008.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear009.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear010.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear011.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear012.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear013.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear014.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear015.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear016.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear017.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear018.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear019.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear020.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear021.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear022.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear023.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear024.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear025.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear026.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear027.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear028.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear029.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear030.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear031.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear032.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear033.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear034.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear035.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear036.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear037.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear038.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear039.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear040.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear041.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear042.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear043.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear044.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear045.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear046.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear047.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear048.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear049.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear050.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear051.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear052.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear053.wav,2
C:\Users\sagar\Desktop\summer_intern\datasets\fear\fear054.wav,2
